,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,days_since_last_tx,txs_avg_amount,amount_std,avg_cashout_amount,ratio_recent_vs_past_txs,ratio_recent_vs_past_amount,ratio_cashouts,ratio_transfers,inflation_pressure,days_since_last_ss,total_ss_past30d,total_ss_past90d,avg_ss_per_wk,avg_ss_duration_min,std_ss_duration_min,ratio_ss_time_recent_vs_past,ratio_events_sessios,ratio_failed_ss,total_opened_push,Churn
2581,614,41,8,121558.46,1,1,1,598.8,1,180084.67512544803,382847.73878882587,166036.80529411763,0.1847341031993385,0.0579269776776786,-1.180442306915742,-2.376693065147768,0.0730969333416828,1,7,14,1.2,21.38262178567217,14.555918274968471,0.2931681931736186,-1.1314021114911006,-2.740840023925201,7,0
3936,695,53,8,95231.91,1,0,0,70140.8,3,147721.06238095235,281289.6954287947,145624.21290322577,0.0454623740767574,-0.1687396325902683,-0.97691535369059,-2.3632097148104805,0.0583814210641897,6,4,15,1.2,18.93981158872396,13.097999756092618,-0.2135992351168638,-1.2367626271489267,-2.3353749158170367,6,1
1863,358,52,8,143542.36,3,1,0,141959.11,1,262192.3947345133,573206.304516736,236858.54498933905,0.0289113434944201,0.2445274957627185,-0.6552022489958218,-2.957787341989868,0.0384951895846311,22,3,20,2.6956521739130435,27.03033501039907,30.42205864019027,-1.1009355004166654,-0.587786664902119,-3.449987545831588,23,1
15237,737,43,7,144320.17249110856,1,0,1,52392.87572106045,1,140055.57982404882,213565.80391970265,147148.67839567584,0.015495547249611325,0.1565258506330037,-1.1100764121727538,-2.082247179567892,0.042410033390923606,15,2,7,1.0,24.960445435500766,25.475476626302864,0.05882301942770202,-0.9150510445681475,-3.227945054898783,3,1
5652,630,25,7,79656.81,1,1,0,93524.22,1,169398.98090666666,761334.8958816263,121973.0991509434,0.0967675519349944,-0.8043260089977149,-1.2567603089279884,-2.4956019389047484,0.067975774201242,30,1,5,0.4210526315789473,5.230724459629533,1.6835278018486828,-0.1397944688557191,-0.8109302162163288,-2.19722457733622,0,0
8406,631,46,10,0.0,2,1,1,129508.96,2,153607.3108955224,297443.0746930789,134031.52897058826,-0.006389798098771,0.3561193425378591,-1.3606048750045798,-2.1289754768021125,0.0449835814813161,2,8,15,1.16,17.14741105688522,15.548959208754074,1.613646168837663,-1.0033021088637848,-2.70805020110221,5,0
833,645,38,5,101430.3,2,0,1,4400.32,1,142627.9903448276,248096.0844720048,155605.61777777778,-0.0176995770994008,-0.182990214049153,-1.1549652252192415,-2.1503932776521206,0.0591163534678065,19,5,20,1.3043478260869563,15.191978440411091,10.738438905549677,-0.3363610762465787,-1.1314021114911006,-3.4339872044851463,5,0
7939,726,28,2,0.0,1,0,0,98060.51,101,89803.54865384616,100365.3219473386,79428.31764705882,0.0,0.0,-1.0799201556559572,-2.583997552432231,0.5309507307840048,19,1,5,0.5238095238095238,12.217084634901086,8.377721108036324,-0.5567480644966555,-1.791759469228055,-2.4849066497880004,2,0
12560,668,37,6,109325.69393529052,1,0,0,77503.67696453117,2,112767.74170950157,122100.40855203448,127283.54304866461,0.0014017428431950668,-0.5327722184214928,-0.9149173858622839,-2.628261839530553,0.05479121781201393,8,4,14,1.0964249799650834,14.134412434606123,10.882634728288238,-0.10641493696314909,-2.0607847627019575,-2.8904686943715454,6,1
11569,808,42,6,99458.88651157892,1,0,0,93507.99738842173,2,112522.10411840977,160948.1221691202,156879.37924539158,0.09595285753809617,0.04858189322028289,-1.2857324803887242,-2.3046212581121455,0.05254448998444559,6,2,5,0.7840732124804265,14.36214407615707,10.34564523150768,-0.0009649552672030201,-1.1714232390446506,-2.3483282596721895,4,1
7382,705,32,7,0.0,2,1,0,7921.57,71,134623.53458100557,176765.8140679614,211465.5532653061,-0.4595323293784402,-11.298001391010484,-1.2809338454620642,-2.4203681286504293,0.8224177262587505,13,7,17,1.0416666666666667,12.471066195337844,10.450321721437092,0.5892157567412106,-1.466337068793427,-2.159484249353372,2,0
5619,721,41,7,0.0,2,0,1,61018.85,1,148007.19585492226,315519.0733340599,153628.02508474578,0.2386744933450865,0.6469913210690313,-1.1735135968412274,-2.559807957961118,0.0489714168345702,2,5,18,1.68,18.185772766999968,14.616501431981304,-0.4966019396168443,-0.8708283577973976,-3.068052935133617,6,0
10674,698,41,3,166681.15171354028,1,1,1,154661.79986426292,3,120515.63632987044,193841.821740092,117149.72587961699,-0.06691836531100172,-0.29456684084325224,-1.4270768319291056,-2.177012521012595,0.0587826077729069,11,2,6,0.7861312495505636,20.911432432024395,19.326184933121702,0.09342133748405149,-1.1351427561401681,-3.027605972442101,3,1
12771,772,41,4,118106.53276994826,1,1,0,20895.581085055495,1,189078.80703458315,406163.1370413523,180530.78260616434,-0.003817622058992689,-0.0305634399825937,-0.9972307642059088,-2.2618799153339584,0.06457155380591455,18,4,12,1.0728617483120697,18.585150409937683,14.100390227693167,-0.27946507469980164,-2.09612004093003,-2.5898286824113854,3,1
13945,735,42,7,117249.08890553267,3,0,0,41880.12035409004,1,268165.00265392364,556550.0403943599,219525.8479043591,-0.01743311847875955,-0.6990735627739018,-0.6117901191977912,-2.8858159693856584,0.05968911052595946,3,4,18,2.0807491963255385,28.692886767414286,27.509387351739104,-0.11818905236638146,-0.5691317898931979,-3.2796432799838606,17,1
4018,636,39,3,118336.14,1,1,0,184691.77,1,198615.498,571490.2295592752,144902.61960784314,0.0560894666510435,-0.1671852907988003,-0.997516171796741,-2.383810532916632,0.0350351079654489,30,1,9,1.35,16.386991376380465,16.804751259428713,-0.6149793106663872,-0.8472978603872037,-2.639057329615259,2,0
3867,583,31,4,158978.79,1,1,0,12538.92,2,138219.7575744681,232701.79920348123,143738.19925373138,0.1096989172564245,-0.4639411100616455,-1.244324099849503,-2.167994939021281,0.087154298387291,4,2,7,0.45,9.65608600283139,4.828040763288836,0.2291302870454291,-2.302585092994045,-2.302585092994045,1,0
9556,583,52,3,121250.09273653978,1,1,1,45781.73905658619,8,102406.61585493996,111674.37486073835,126084.80043367499,-0.040925298637000576,-0.4649287860019078,-1.0921434439704898,-2.653032260428977,0.04817019001316612,5,1,10,1.0623832229614345,23.3101343342917,30.028817512462336,-0.9631830685011817,-1.0468767924621682,-3.3191412314120066,3,1
9695,551,46,1,126388.55493947331,1,0,0,79075.08703894334,2,116936.34131556752,140483.90528541227,312918.203617526,0.04178155071995641,-0.07828730077203278,-1.7235672357737783,-1.8257710198227082,0.056441359923209616,19,2,6,0.6262417626742549,22.96416249853514,19.139368972514546,-0.1972187331327726,-1.354755890795305,-2.1946522914936355,3,1
14389,738,41,6,104935.20843728616,1,0,0,83996.22944708283,1,113731.03220689794,151861.21151853114,153642.97566419202,0.11426719353149176,0.3156560361596873,-1.0552842889007026,-2.7030245503715484,0.04140442685213626,18,1,6,0.9293801481687216,12.09719455539949,9.095777568815773,-0.32429961403246405,-1.463867083351715,-2.702560569590613,3,1
1886,845,41,2,81733.74,2,0,0,199761.29,3,133960.7366,266174.48664647096,187686.48,-0.1267517056391437,-0.2613033059226952,-1.5339303599259553,-2.1400661634962708,0.0183568930372392,4,6,13,1.2307692307692308,20.92570560151136,30.754538248769187,0.4879116125369065,-1.1939224684724346,-3.49650756146648,3,0
11013,639,48,4,120617.08247062929,1,0,0,131391.97737823921,1,98859.73475017709,160517.19450478276,158233.53185294595,-0.06425138680537473,-0.47563542290435284,-1.3346887806070946,-2.8624981114817243,0.0458692930185586,1,4,15,1.039209393337945,16.269140942043656,10.184710955077128,-0.4323264656323923,-1.1425750467566609,-2.752012959190761,5,1
2288,702,32,8,71667.74,1,1,1,126082.18,1,155648.8839914163,297703.30871424294,163325.5916883117,0.1603426500751794,0.5850265160799804,-1.0986122886681098,-2.4595888418037104,0.034101332949935,7,8,17,1.1923076923076923,19.394258833577428,15.63852997483802,0.30807069714955,-1.1631508098056809,-2.772588722239781,2,0
1441,850,39,6,133214.13,1,0,1,20769.88,1,127424.98700729926,365130.2360090283,133147.10608695654,-0.0357180826020791,0.2101593987074758,-1.077106083447146,-2.624668592163159,0.0713525048816103,5,6,17,1.3333333333333333,10.259682288543758,6.3153345446042914,-0.1348397880458314,-1.88706964903238,-2.803360380906535,6,0
9917,799,51,9,138914.99575333073,1,0,0,195419.02344662612,1,238521.079061352,505321.5257710145,224289.03239946437,-0.007393638508089301,-0.15148643640331816,-0.6372632589228848,-3.123181026212898,0.020911884644658974,5,5,21,2.306556893372493,31.742646984136698,31.96381809816999,-0.5881091418759901,-0.5162794831129403,-3.3532255989296766,22,1
6139,742,32,6,160485.16,1,1,0,29023.03,1,175361.96482352942,749441.747136592,120009.82715384616,0.0096619109117368,-1.2265651638913433,-1.1792420230682188,-2.1832383353614797,0.1146226501735209,13,2,7,0.6086956521739131,9.098609562795598,4.04218514962344,-0.1173505870386365,-2.70805020110221,-2.70805020110221,1,0
10342,671,49,8,0.0,1,1,0,38209.65958923332,2,119378.27509029636,241250.15163547252,152041.15273757148,0.11610474221200585,0.568835939429321,-1.166007167939552,-2.785020943491601,0.05334338575132418,25,1,7,1.1517326733089335,14.22300273748913,14.915771809265289,-0.06701836401818295,-2.19722457733622,-3.254566144588385,0,1
6860,762,60,10,168920.75,1,1,0,31445.03,2,134469.69142857142,248097.1229540257,129259.20260869566,-0.042925044717034,-0.0896208287749192,-0.9985288301111273,-2.356652314264321,0.0728754316911026,21,2,11,1.0,19.78766900072452,12.206509394216711,-0.6736044994412546,-1.4271163556401458,-3.218875824868201,3,1
3572,841,27,8,0.0,1,1,0,171922.72,1,121791.3644797688,275105.42093836155,113048.92315789472,-0.0163491380015295,-0.424709695237215,-1.284976588479023,-2.2939767184574453,0.0266651250037471,24,2,4,0.4210526315789473,4.961623132897996,1.5428109688509606,0.1851431010647318,-2.19722457733622,-2.19722457733622,0,0
3741,657,40,10,0.0,2,1,1,52990.7,1,124639.3776679842,178377.12175842357,136377.4957746479,-0.1101435790984258,0.1695553848419612,-1.2606681480024813,-2.318458442150336,0.034058165625629,7,4,5,0.76,24.172346554943893,18.719358141348582,0.9118231098574644,-1.203972804325936,-2.302585092994045,2,0
10373,712,32,7,123396.73016504201,1,0,0,52135.49723385858,4,119063.16174867135,218359.54811673035,152275.50856306276,-0.06725282787992874,0.5507400903035697,-1.402077008513788,-2.5328053560941024,0.025597864186475083,17,2,7,0.694166966074517,15.244110113407977,11.260617791065165,-0.49793303091104557,-1.4060146348172946,-2.827443294560282,1,1
9332,521,39,7,0.0,2,0,1,653.58,1,144352.64412017167,267499.2357911501,141352.88499999998,-0.1769307081590783,-0.4156831607877103,-1.2506284959667355,-2.3642786619993856,0.0656062716600075,3,5,12,1.3076923076923077,11.27506611915064,8.349351252543215,0.3097973018923985,-1.6094379124341005,-3.555348061489413,3,0
3806,813,32,1,122889.88,1,1,1,26476.18,5,176291.86694444448,281833.5443129074,193154.90666666665,-0.0281708769666962,-1.1355143926460232,-1.0459685551826876,-1.8191584434161692,0.0964165508779463,1,4,11,0.9615384615384616,15.91391983357376,10.733813824212383,-0.034095524098289,-0.9555114450274363,-2.5649493574615367,0,0
13766,677,49,4,94853.68369639515,1,0,0,144270.27530717198,2,290147.9267835747,1108625.8461386391,166651.43340756057,0.01853205123753518,1.2440371344249508,-1.1363477197189673,-2.310447705081791,0.047981094999117437,35,1,9,1.2412927592671525,24.963550264672172,33.96657418371253,-0.35459573423770935,-0.7025786541232036,-3.0345727448549242,8,1
4210,666,50,7,109062.28,1,1,1,140136.1,7,107889.28869230767,144111.15577305478,127499.44088888889,0.0971637484536478,-0.2484062390729952,-1.0465559267120566,-2.5726122302071057,0.059061058364262,2,4,13,1.12,22.04212503872781,22.93327643049732,-0.053502292975578,-1.421385680931161,-3.367295829986474,3,1
2907,584,33,3,88311.48,2,1,1,177651.38,20,134711.63462184876,275300.39798790286,134674.02300000002,-0.1706255170307633,-0.9171259288170068,-1.3535045382968995,-1.9542783987258296,0.0323235584598455,24,2,15,1.318181818181818,15.013017285654158,13.527647752266136,-0.2078648435774236,-1.3217558399823195,-3.4011973816621555,3,0
4099,714,27,3,0.0,3,1,1,129130.09,1,143586.8168817204,156161.48590521194,186983.4907407408,0.0444517625708335,0.525209714534229,-1.2110902720948,-2.597384633214691,0.0321091847345246,1,8,18,1.4230769230769231,18.6773596872405,16.47360444379723,0.4280518740501297,-1.55814461804655,-3.6375861597263857,5,0
12613,665,49,6,113512.1241310656,1,0,0,126938.72252390353,4,110933.55477124358,153479.64902843905,124262.21186535977,-0.10509309471842042,-0.2462038049530651,-1.155672698058636,-2.100942705031379,0.042840290598957095,10,2,10,1.3033260721838877,18.784425517717033,13.637311083890818,-0.1943374926101853,-1.1516326113087054,-3.5222837690932134,4,1
2271,655,35,1,82231.51,2,1,0,88798.02,10,108055.23289473684,175923.93130062005,67788.24124999999,-0.0419641990990321,0.4767422167722536,-1.466337068793427,-2.0541237336955462,0.0115598214410981,8,5,11,0.875,12.75381720543397,13.42981986926298,1.0479546398130657,-1.7047480922384253,-3.091042453358316,1,0
5126,647,33,4,0.0,1,1,0,152323.04,1,145971.03494071146,329929.26921010955,128632.0376811594,0.179971379449001,-0.0464393899647855,-1.2888390249691777,-2.2414974010142075,0.0603003788371215,7,2,3,0.28,11.254773247677946,7.6456050911199505,0.438023927675103,-2.079441541679836,-2.079441541679836,1,0
301,628,22,3,0.0,1,1,0,85426.28,1,148109.58653266332,468264.3922083324,98787.25604166668,0.2248811712127506,-0.663965330742154,-1.40649706843741,-2.2537949288246137,0.0762311553659207,32,0,2,0.4285714285714285,7.628985700528495,3.6564771953683217,-0.2877669898319741,-1.6094379124341005,-2.302585092994045,1,0
12378,514,50,3,165090.4459339752,2,0,0,131389.22017574016,3,261096.93575620773,308661.3109361323,261052.89189513645,-0.01634584106166198,-0.03858906691650699,-0.7052844817846253,-2.5072917876529264,0.044499024190080255,4,5,17,1.6486940981331957,29.602728871236415,23.427347833231227,0.2505262240000563,-0.401139861219302,-3.756445467047324,16,1
13942,736,33,5,0.0,1,1,0,190569.38222558988,1,147600.43424384133,222546.80871722152,177106.00489942232,0.09585190111022653,0.09337527525915174,-1.1146247093734192,-2.3523652331351057,0.02807002495201299,26,0,5,0.6124923168431368,9.756237137183225,7.3660617447362675,-0.5008401967016841,-2.2776006196971306,-2.4273805472804275,0,1
9252,610,45,1,0.0,2,1,1,199657.46,4,105604.97282608692,156970.989487564,112593.35769230766,0.048790164169432,0.2658522127441507,-1.2110902720948,-2.751535313041949,0.0206884209280634,10,3,10,1.375,18.140689543803973,14.334478975317202,-0.5254457991135114,-0.9614111671546248,-2.833213344056216,3,0
7317,563,42,6,99056.22,2,1,0,154347.95,2,314341.9300956938,1144300.829333056,224047.1845045045,-0.1490355791604879,-0.3634879005751409,-0.6286086594223742,-2.70805020110221,0.0617496757213877,2,9,34,2.6153846153846154,29.446771349636155,30.23412026494932,-1.106330053288308,-0.3220834991691133,-3.5409593240373143,33,1
404,492,39,10,124576.65,2,1,0,148584.61,1,276460.8801084237,727488.852452554,239474.3804032258,-0.0494192928469933,-0.1874447801031501,-0.658745753842613,-2.9792029716027804,0.0416657543181405,2,16,36,2.52,28.476669649411864,27.792476349465872,0.0850975647666693,-0.9808292530117262,-3.4657359027997265,20,0
10098,702,51,4,102135.79340613501,1,0,0,153507.64125833838,2,270164.8563615297,1126908.7456655568,140597.7027940941,0.036683655342881365,1.5253560031612032,-1.2611572398282358,-2.262619156794575,0.03634259957603018,36,0,2,0.745792064444009,22.792373547345246,28.25666845587301,-0.21428749424997565,-0.9283692172179399,-2.60525315510112,1,1
7672,651,35,8,110067.71,1,1,0,127678.95,2,120185.02635294116,139209.3203869916,164554.0383333334,0.0363676441708747,-0.8721225712773796,-1.0203600917683615,-3.355735007585398,0.0726845390449396,38,0,8,1.0526315789473684,18.81509659420896,10.542176527363642,-1.2965334358848049,-1.6582280766035324,-3.044522437723423,1,1
10478,597,42,3,0.0,1,1,0,56765.05165106582,5,103274.12825426349,141530.86830176282,115479.93209752982,-0.06560451448889942,0.4515684915945133,-1.3181743763440106,-2.477804922194671,0.027310549700644268,22,0,5,0.6565183559255354,13.231394557483554,7.489521948498356,-0.06916234242935049,-1.5916875827943495,-2.792260697602171,1,1
2642,805,46,6,118022.06,3,1,0,162643.15,1,285438.8135826772,570476.1938165969,239228.17558333333,-0.0812254399225857,-0.0357196883289948,-0.7454729995616851,-2.6508917872622613,0.0188339031292943,7,4,14,1.5833333333333333,28.364072317798428,27.7346651458069,-0.6491947185884828,-0.7731898882334817,-3.6635616461296463,18,1
1174,717,42,5,0.0,2,1,0,172665.21,1,252609.8108333333,1042231.5083654542,160375.7811764706,-0.0392207131532813,-1.43806058231584,-1.13599982073973,-2.293452609430773,0.0424383265027887,2,6,13,1.2083333333333333,24.44565897319974,24.47367142029044,-0.3369367515384767,-1.203972804325936,-2.302585092994045,8,0
4169,845,38,2,112803.92,1,1,0,179631.85,2,177211.33935483865,265425.2443936324,180655.06800000003,-0.0281708769666962,1.1278291123798558,-1.067840630001356,-1.6739764335716716,-0.0008782820003472,6,3,11,0.9166666666666666,19.917312988424463,19.25995148701232,-0.4695126768140916,-1.0560526742493137,-2.03688192726104,6,0
3451,663,31,4,103430.11,2,0,1,36479.27,1,109909.8327972028,169006.66303652557,122891.14971428573,0.0633696139325894,0.1928542304585024,-1.3862943611198906,-2.26176309847379,0.0703999829211235,3,4,10,0.8333333333333334,12.846333786690058,9.391199895183378,0.5665951774242113,-1.6582280766035324,-3.044522437723423,3,0
10127,684,33,5,197913.87869703415,3,0,0,105910.78094906308,1,231087.43929863372,361150.57677647244,225789.4880653301,-0.02137332283604379,-0.24750662313993815,-0.6490622312293729,-2.85324549094898,0.049915772442467,2,3,17,1.9354457111432841,32.343129303769395,38.183638003435505,-0.8812421946509844,-0.33912392963173577,-3.120910802797689,20,1
13086,494,47,6,0.0,1,1,0,145881.45118186704,5,134298.4390860126,285049.8247815096,168690.79490259985,0.07921086005468121,0.46410159547682817,-1.1139636451347292,-3.1105410171670886,0.055049483831827124,20,1,6,1.071853477948958,18.409166418883654,16.001545146641316,-0.5212545073037754,-1.2792577786644634,-2.815573778080017,4,1
7881,568,46,3,0.0,2,1,1,29372.62,1,141331.47241379312,317770.5060624591,130263.683,-0.0224728558520585,-0.5621445139881066,-1.04334960999306,-2.3978952727983707,0.1000500045989646,2,2,11,1.12,18.908709435978256,14.393178332225624,-0.4728957798789271,-1.421385680931161,-3.367295829986474,3,0
6809,639,37,4,116121.84,2,0,1,181850.74,4,127212.21427586208,172425.67320078777,115131.2114893617,0.0276515313305101,0.2798497335582424,-1.1124056108004456,-2.1503932776521206,0.0208924212225076,9,2,9,0.7916666666666666,22.713893093351764,25.028783894302983,-0.1192229961787561,-0.6931471805599453,-2.995732273553991,3,0
6737,681,57,2,173306.13,1,0,1,131964.66,1,318194.2861682243,889141.8074827914,229813.5951351352,0.1552928844060356,1.0791540967089424,-0.6521391568325683,-2.805688670666126,0.0268687018437301,12,3,24,1.52,23.27117255819344,23.575465963446728,-1.346674446313016,-0.5280674302004967,-3.6635616461296463,16,0
13834,717,39,6,158691.32297507708,1,0,0,13586.97087283362,2,133493.42022421892,200326.53497948285,152650.30502453994,-0.0805529484772412,0.3010795793241298,-1.1538273845033609,-2.349918731360549,0.0442582137589278,8,3,6,0.7456508655609493,17.586402094715694,14.030323107276292,0.4685011235112235,-1.3360639591081993,-1.871879178392795,2,1
9729,627,36,5,0.0,1,1,0,83168.89515098627,2,208006.22582870626,621064.7687175547,159576.48633365965,0.09531036368556398,0.5420985230307073,-1.1377135902944486,-2.107754999718302,0.05203890554844094,30,0,5,0.8429880369800795,11.451433569033334,5.934127091352394,-0.11461336000240574,-1.6923347569388594,-2.540637581946333,3,1
14367,615,49,5,0.0,1,1,0,92874.954301449,5,98765.4825923462,144082.2379061107,116926.19350659208,-0.07352448710871687,-0.31930686747388576,-1.4771860329360864,-1.931157656060135,0.04526146079458237,11,0,6,0.7351603449351967,10.45872752418176,6.26486229877009,-0.4343833841751986,-1.2464982936692168,-2.265627620297122,1,1
43,776,32,4,109421.13,2,1,1,126517.46,3,135567.2068604651,253038.03177607563,181463.12289473685,0.0,0.1953314532734218,-0.8023464725249373,-3.367295829986474,0.0448453054953669,1,4,12,0.8461538461538461,26.82652161040064,22.05788778407712,0.1455355417173675,-1.0560526742493137,-2.03688192726104,5,0
12411,429,41,8,152322.66515408098,1,1,0,109848.69987535731,1,139682.41454319598,244709.40758169832,131804.94543149148,0.1560660813646525,0.24458229034312132,-1.4078266610264785,-2.0569786141194886,0.03873863171726184,10,5,19,1.390582327463941,17.31842549135036,14.323001887941334,0.013749994676339972,-1.2730640571705436,-3.5411820984956224,3,1
5311,508,60,7,143262.04,1,1,1,129562.74,1,316030.2838366718,1068602.165303594,252335.45095092023,0.134453476599491,0.0123989190662292,-0.6870121919924294,-2.7880929087757464,0.0497865909465328,92,0,0,3.230769230769231,20.450673413269147,18.08454865480376,0.0,-0.4289956055183584,-3.7612001156935615,17,0
3879,599,39,2,188976.89,2,0,1,176142.09,1,227907.47242677823,376667.56768876495,222019.10781818183,0.0072727593290796,0.4650864829432119,-0.7711087220296571,-2.995732273553991,0.0150917969324796,7,9,22,1.9230769230769231,33.329889337465765,34.90108864186114,-0.1483425662616814,-0.3764775712349121,-3.9318256327243257,14,0
12710,607,46,5,178217.90451403745,1,0,0,171950.73470580016,1,230916.96219072727,317879.29959473433,229699.6626017262,-0.04405523064242156,-0.07240255761609926,-0.6481852527015257,-3.2512457262845755,0.029081100879296447,10,4,13,1.6015115144954755,23.41884007617392,19.423878852361355,0.1739986369031684,-0.5000911668793284,-3.603688068953504,12,1
4384,659,30,8,154159.51,1,1,0,40441.1,1,128368.52710280374,233993.81058028692,157440.3398148148,-0.0073260400920728,-0.012196656043298,-1.363304842895192,-2.426199048961222,0.0609818503811317,6,2,11,0.9230769230769232,16.284027864448603,22.30668933121421,-0.632938998748576,-1.4271163556401458,-2.120263536200091,4,0
9613,668,37,8,109014.59890993412,1,1,0,130753.85142154068,2,116193.74971755811,139512.498797422,160283.4275052391,0.01145279632942987,-0.5712785907941178,-1.051999892013019,-3.118709317317359,0.060826694006306026,28,0,10,1.0886288618871303,20.14655972904373,14.444363692542876,-1.2891447929397846,-1.5834643972863762,-2.927607106508761,1,1
6692,601,47,1,64430.06,2,0,1,96517.97,2,153795.80692307692,157992.10710685098,203566.264,0.0289875368732524,0.1488431429682528,-0.8979415932059586,-1.9095425048844383,0.0406052925312766,7,5,15,1.1538461538461535,23.045281674394825,15.703000578637097,0.0107518278003454,-1.1314021114911006,-2.740840023925201,11,0
14613,636,50,3,120341.88873184437,1,1,0,26943.45755605662,2,114399.25156927321,152449.23610190235,161439.17031546868,-0.02191439599163749,-0.7212747667558185,-1.1755831158816255,-2.561877477001516,0.12707603821680688,41,0,3,0.7749837833929467,16.980070954388708,12.04779116054431,-0.5129595646602527,-1.1078996067110873,-1.69534115750478,5,1
11467,608,27,4,0.0,1,1,0,10909.371709837218,2,145790.54939770515,255245.74471386775,129053.80626178416,-0.157289825119435,-0.4824969687056826,-1.1496428375451933,-2.0795500759689793,0.05984394458687498,5,1,3,0.3461919609972555,11.156623536841865,12.579582666574314,0.9698337498061251,-2.302469691596283,-2.302469691596283,0,1
9363,579,38,4,175739.36,1,1,1,193130.55,2,136585.08756097555,205704.00461044296,137236.27909090908,-0.1295340521919021,-0.9330432987089076,-1.2939210409888755,-2.2553322081435,0.0339715178921573,8,3,11,0.9166666666666666,20.157922921891352,20.833012913116576,-0.8729108478635997,-2.03688192726104,-3.1354942159291497,3,0
5603,556,47,2,139914.27,1,1,1,50390.98,6,98629.12795454545,132748.2871636864,86538.59727272727,0.0741079721537218,-0.1983822222600053,-1.3217558399823195,-2.0149030205422647,0.0526424530475749,17,2,17,1.181818181818182,16.7362557330138,14.488048356432442,-0.4185236733869535,-1.349926716949016,-3.295836866004329,3,0
9847,624,60,7,115513.2577250357,1,0,0,117420.6713625108,3,109801.59613114037,154944.66557703543,119656.41887858466,-0.10688944325813801,-0.6703799663367735,-1.0866242952923015,-2.2141424830153977,0.04806890750230342,16,2,7,1.0725369091923231,18.377194407036146,15.045855366252072,-0.3795491373319915,-0.916245206427457,-3.2755793912220716,4,1
2887,716,38,4,0.0,2,1,0,189678.7,1,106946.25166666668,144232.7785413206,156638.11363636365,0.0606246218164348,0.0591708114597783,-1.31782656184243,-2.646962509122372,0.0205693555449328,8,6,12,1.12,23.926961009441595,30.717337387609057,1.6712788796075848,-1.0647107369924282,-3.367295829986474,5,0
14200,630,38,9,132352.92392134244,4,0,1,18852.691561028252,1,256952.76404031616,429594.39955029,232719.84571379327,-0.14247179419519673,-0.4975295524832114,-0.6795378038820421,-2.8700504753517038,0.07415932778582546,10,4,22,2.313177584879739,28.222138801718575,21.442067772702423,-0.6921273219411264,-0.5453032266958903,-4.07462181089015,18,1
580,698,51,2,111018.98,1,1,0,86410.28,72,366872.5226315789,1613844.8641901156,67052.646,-0.0953101798043249,-9.057473243044916,-1.8718021769015916,-2.0541237336955462,0.5746113336145644,1,4,8,0.75,17.231950364269547,9.210060008553764,0.3600584484975356,-1.3350010667323402,-2.2512917986064958,5,0
4133,678,66,8,0.0,2,1,1,47117.03,1,128949.67478260872,231179.0198639968,150920.6021111111,0.2451224580329851,0.8192935905758781,-1.1131579996704883,-2.8514287839475574,0.0346027455773477,8,9,28,1.92,24.225494981246285,21.58353471862208,-0.2286107007906526,-1.1837700970084166,-2.505525936990736,8,0
12991,695,50,6,107301.61676515969,1,1,0,110635.24812540547,8,186593.59466867207,648984.9801988682,108496.47107104278,-0.12859935528495045,0.8127376270599019,-1.2141630661327303,-2.161414639585089,0.038913820668798886,28,3,5,0.9342377208086465,18.529604977676563,14.086958537022635,0.7668561524162933,-1.005355592739999,-1.921646324614154,1,1
12253,731,34,4,87313.93066271601,1,0,0,73338.85655974688,2,164665.83109940623,372525.21077471785,133724.33518796004,-0.007967272793833573,-0.5122779827454068,-1.162033339630654,-2.1731251155627076,0.04969361262870704,37,0,3,0.8068915360819934,11.212655919701056,9.229019826434195,-0.49837971605948367,-1.7998844182940035,-2.5735848803049843,1,1
10992,703,47,8,0.0,1,1,0,77897.89919582402,2,131478.8553915429,233479.5716277502,193720.23774853957,-0.0014849080243149338,0.23429620383698543,-1.3746339894587456,-2.2148718437990405,0.035980380064116295,7,1,6,0.6845165710857803,10.435031298871781,5.668214404000072,-0.4081617254793573,-2.217930719528499,-2.911077900088444,1,1
10655,656,53,4,125513.38533947937,1,1,1,59186.765214988765,2,139295.67772128244,350721.0301268229,112794.92499983858,-0.1040855093071211,-1.251156804994571,-1.2907459528165088,-1.961889827590128,0.06088781191382256,7,1,4,0.6829821521597799,22.37943457736358,18.346098093268207,-0.26732693636889154,-0.8412094531701644,-2.270180001861589,3,1
14044,628,33,4,0.0,1,1,0,73069.26394834855,1,204984.31021819165,624414.5016336428,151398.04645370677,0.19538063297903882,0.8353430592166848,-1.217690765826076,-2.0346368162476605,0.05839249370520999,33,0,4,0.6018794984065259,8.763920485067313,2.614140202942457,-0.3386415764948766,-1.8198953033104628,-2.513042483870408,1,1
5459,684,40,2,70291.02,1,1,1,115468.84,13,441068.4334782609,1264420.6064036964,123900.71,-0.1037967936816435,-6.848337187704631,-1.3862943611198906,-1.0986122886681098,0.3470527390405375,42,0,5,0.65,25.607439516943337,24.01547724043837,-0.9299700175315831,-1.252762968495368,-2.639057329615259,1,1
